epoch,temp,humid
244,0.0060428,0.0036979
245,0.0100711,0.006163
246,0.0080566,0.0036979
247,0.0040283,0.0036979
248,0.0030218,0.0061634
249,0.0100723,0.0086288
250,0.0030212,0.0049308
251,0.0040283,0.0073963
252,0.0040283,0.0098617
253,0.0070499,0.0073963
254,0.0030212,0.0049308
255,0.008057,0.0049308
256,0.0050357,0.0049308
257,0.0050357,0.0049308
258,0.0090641,0.0073963
259,0.0020141,0.0098617
260,0.0030216,0.0147926
261,0.0060434,0.0073963
262,0.0030218,0.0049308
263,0.0030218,0.0098617
264,0.0030218,0.0123271
265,0.0080577,0.0098617
266,0.0060436,0.0098617
267,0.0040287,0.0098617
268,0.0030218,0.0123271
269,0.0020145,0.0049308
270,0.0080574,0.0049312
271,0.0,0.0098617
272,0.0090639,0.0049312
273,0.0050355,0.0049308
274,0.0080566,0.0098617
275,0.0080566,0.0135597
276,0.0070501,0.0061634
277,0.0010072,0.0036983
278,0.0120849,0.0086284
279,0.0110784,0.006163
280,0.011078,0.0073955
281,0.0120849,0.0098606
282,0.0090646,0.0073955
283,0.004029,0.006163
284,0.0020145,0.0073959
285,0.0070501,0.0098609
286,0.0161148,0.006163
287,0.008057,0.0098609
288,0.0100715,0.0036979
289,0.0120853,0.0036979
290,0.008057,0.0098606
291,0.0080566,0.0086284
292,0.0060428,0.0061637
293,0.0060424,0.0092441
294,0.0080566,0.0154079
295,0.0080574,0.0110935
296,0.008057,0.0049304
297,0.0140998,0.0110931
298,0.0120857,0.0073955
299,0.0040287,0.006163
300,0.0100715,0.0098609
301,0.0030218,0.0049304
302,0.0100715,0.0036979
303,0.0060428,0.0036979
304,0.0050359,0.0036979
305,0.0100711,0.008012
306,0.0140991,0.0067794
307,0.016114,0.0061637
308,0.0060428,0.0036983
309,0.0080566,0.0135597
310,0.0100719,0.0049308
311,0.0010072,0.0049308
312,0.0070507,0.0073963
313,0.0030216,0.0073963
314,0.0030218,0.0098617
315,0.0040288,0.0049308
316,0.0050361,0.0049308
317,0.001007,0.0073963
318,0.0040283,0.0098617
319,0.0070495,0.0049308
320,0.0030212,0.0067798
321,0.0060424,0.0086288
322,0.0040285,0.0036979
323,0.006043,0.0036979
324,0.0070499,0.0036979
325,0.0030216,0.0086288
326,0.0141002,0.0036979
327,0.0080574,0.0036979
328,0.006043,0.0036979
329,0.0100715,0.0036979
330,0.0141004,0.0055469
331,0.0080572,0.0073959
332,0.0100715,0.0055469
333,0.0100715,0.0036979
334,0.0161148,0.0036979
335,0.0090642,0.0036979
336,0.0060428,0.0086288
337,0.0060424,0.0123268
338,0.0030212,0.0104778
339,0.0030212,0.0067798
340,0.0050357,0.0086288
341,0.0050357,0.0067798
342,0.0030216,0.0049308
343,0.0100711,0.0049308
344,0.0050357,0.0098617
345,0.004029,0.0098617
346,0.004029,0.0098617
347,0.0060436,0.0049308
348,0.004029,0.0147926
349,0.0060432,0.0147926
350,0.0060436,0.0147926
351,0.004029,0.0197235
352,0.0050363,0.0098617
353,0.004029,0.0073963
354,0.0030218,0.0049308
355,0.0060432,0.0073963
356,0.0040287,0.0197235
357,0.0060432,0.0098617
358,0.0040287,0.0123271
359,0.0040283,0.0073963
360,0.0070501,0.0098617
361,0.0050355,0.0067798
362,0.0050354,0.0086288
363,0.0040283,0.0086288
364,0.0080572,0.0086288
365,0.0080572,0.0036979
366,0.0040287,0.0036979
367,0.0060424,0.0086288
368,0.0050354,0.0067798
369,0.0040287,0.0049308
370,0.0050357,0.0098617
371,0.0120859,0.0067798
372,0.0100715,0.0086288
373,0.0141002,0.0123268
374,0.0120857,0.0036979
375,0.0060428,0.0036979
376,0.0141004,0.0036979
377,0.008057,0.0067798
378,0.0070499,0.0147926
379,0.0070508,0.0073963
380,0.0060428,0.0061634
381,0.0100711,0.0018489
382,0.0080566,0.0049308
383,0.0120849,0.0098609
384,0.0140991,0.0098609
385,0.0090642,0.0104778
386,0.0100719,0.0036979
387,0.0070507,0.0036979
388,0.0070503,0.0061634
389,0.0,0.0086288
390,0.0030216,0.0049308
391,0.0060424,0.0049308
392,0.0100715,0.0086288
393,0.0060424,0.0049308
394,0.0060424,0.0049308
395,0.0080568,0.0049308
396,0.0080572,0.0049308
397,0.0080574,0.0049308
398,0.0100715,0.0073963
399,0.006043,0.0098617
400,0.008057,0.0067798
401,0.0110786,0.0086288
402,0.0130931,0.0123268
403,0.006043,0.0123268
404,0.0120859,0.0086288
405,0.0100717,0.0036979
406,0.0060428,0.0123268
407,0.0100713,0.0086288
408,0.0130929,0.0123268
409,0.0040287,0.0067798
410,0.0080577,0.0123271
411,0.0020141,0.0098617
412,0.0060428,0.0049308
413,0.0070508,0.0049308
414,0.0020145,0.0061634
415,0.0100719,0.0036979
416,0.0070501,0.0036979
417,0.0060436,0.0036979
418,0.0080581,0.0036979
419,0.0050355,0.0067798
420,0.0080566,0.0012329
421,0.0080566,0.0067798
422,0.0100719,0.0086288
423,0.0010072,0.0086288
424,0.004029,0.0061634
425,0.0020145,0.0086288
426,0.0040287,0.0086288
427,0.0050355,0.0049308
428,0.0120855,0.0049308
429,0.0020141,0.0073963
430,0.0060424,0.0098617
431,0.008057,0.0098617
432,0.0100715,0.0098617
433,0.0040287,0.0049308
434,0.008057,0.0049308
435,0.008057,0.0147926
436,0.0040287,0.0073963
437,0.0080572,0.0073963
438,0.0140996,0.0049308
439,0.0100715,0.0067798
440,0.0141002,0.0086288
441,0.0120861,0.0086288
442,0.0100717,0.0086288
443,0.0141002,0.0036979
444,0.0060428,0.0036979
445,0.006043,0.0036979
446,0.0100715,0.0036979
447,0.0100717,0.0086288
448,0.0100713,0.0086288
449,0.0060428,0.0086288
450,0.0120859,0.0123268
451,0.0080572,0.0086288
452,0.0120859,0.0086288
453,0.006043,0.0086288
454,0.0080572,0.0036979
455,0.0181289,0.0036979
456,0.0060428,0.0036979
457,0.0040287,0.0036979
458,0.0070499,0.0055469
459,0.0090641,0.0036979
460,0.0100711,0.0036979
461,0.0030212,0.0036979
462,0.0040283,0.0092449
463,0.0030212,0.0036979
464,0.0090637,0.0036979
465,0.0050357,0.0104774
466,0.0100715,0.0092449
467,0.0080572,0.0123268
468,0.0141004,0.0117107
469,0.008057,0.0067798
470,0.0080572,0.0061637
471,0.0100713,0.0067798
472,0.0141002,0.0092449
473,0.0100715,0.008628
474,0.0050354,0.0098617
475,0.0110782,0.0123268
476,0.0040283,0.0086288
477,0.0100713,0.0104778
478,0.0120859,0.0123268
479,0.0080572,0.0049308
480,0.0161146,0.0117099
481,0.0141004,0.0135604
482,0.0141002,0.0073959
483,0.0060428,0.010477
484,0.0100711,0.0061637
485,0.0161144,0.0092449
486,0.0060428,0.0024658
487,0.008057,0.0061637
488,0.0060424,0.0061637
489,0.0070499,0.0061637
490,0.0030212,0.0080127
491,0.001007,0.0080127
492,0.0060424,0.0061637
493,0.008057,0.0061637
494,0.0050354,0.0061637
495,0.0050354,0.0061637
496,0.0110786,0.0061637
497,0.0030212,0.0061637
498,0.0050354,0.0061637
499,0.008057,0.0061637
500,0.001007,0.0080127
501,0.0040287,0.0098617
502,0.0040287,0.0036979
503,0.004029,0.0036979
504,0.004029,0.0036979
505,0.0050359,0.0036979
506,0.0080577,0.0055469
507,0.0060428,0.0110939
508,0.0050359,0.0073959
509,0.004029,0.0055469
510,0.0090642,0.0036979
511,0.0070505,0.0036979
512,0.0030218,0.0073959
513,0.0070505,0.0092449
514,0.0020145,0.0055469
515,0.0020141,0.0036979
516,0.0020141,0.0036979
517,0.0050354,0.0098617
518,0.0030216,0.0098617
519,0.0050359,0.0098617
520,0.0030214,0.0135597
521,0.0040283,0.0135597
522,0.0020141,0.0117107
523,0.0070495,0.0061637
524,0.0050354,0.0123275
525,0.0050354,0.0043148
526,0.0080574,0.0073959
527,0.0120859,0.0184898
528,0.0080572,0.0049308
529,0.0120861,0.006163
530,0.0080574,0.0073959
531,0.0161144,0.0049308
532,0.0141,0.0036979
533,0.0020141,0.008012
534,0.0060424,0.0024654
535,0.0040283,0.006163
536,0.0060424,0.0073955
537,0.0060428,0.0073955
538,0.0040283,0.0073955
539,0.0090641,0.0073955
540,0.0070501,0.0092445
541,0.0100717,0.0098609
542,0.0080572,0.0036979
543,0.0151069,0.0036979
544,0.0130928,0.0036979
545,0.0141002,0.0067798
546,0.0050357,0.0073966
547,0.0050354,0.0061637
548,0.0040283,0.0123275
549,0.0020141,0.0098617
550,0.0050354,0.0098617
551,0.0040283,0.0030818
552,0.0040283,0.0036979
553,0.0030212,0.0067798
554,0.0030212,0.0098617
555,0.0020141,0.0098617
556,0.0040287,0.0098617
557,0.0050363,0.0061637
558,0.0080574,0.0080127
559,0.0020145,0.0098617
560,0.0100711,0.0036979
561,0.0100711,0.0036979
562,0.008057,0.0055469
563,0.0060428,0.0036979
564,0.0120849,0.0036979
565,0.0100711,0.0036979
566,0.0110784,0.0055469
567,0.0050363,0.0055469
568,0.0040283,0.0055469
569,0.0120849,0.0055469
570,0.0130933,0.0055469
571,0.0140998,0.0036979
572,0.0110792,0.0061634
573,0.0050355,0.0098617
574,0.0100719,0.0184906
575,0.0120849,0.0061634
576,0.0040283,0.0036979
577,0.0080577,0.0061634
578,0.0100715,0.0049308
579,0.004029,0.0049308
580,0.0060428,0.0123268
581,0.0080574,0.0049308
582,0.0110792,0.0049308
583,0.0060436,0.0110942
584,0.0060436,0.0036979
585,0.0060436,0.0036979
586,0.0030218,0.0036979
587,0.0100719,0.0036979
588,0.0100719,0.0036979
589,0.0060436,0.0036979
590,0.004029,0.0036979
591,0.004029,0.0092449
592,0.0100719,0.0092449
593,0.0120857,0.0073959
594,0.0130929,0.0110939
595,0.0060428,0.0073959
596,0.0080574,0.0073959
597,0.0050363,0.0110939
598,0.0010072,0.0055469
599,0.0130929,0.0036979
600,0.0100719,0.0036979
601,0.0060436,0.0036979
602,0.0060428,0.0055469
603,0.004029,0.0073959
604,0.008057,0.0092449
605,0.0050359,0.0055469
606,0.0070501,0.0036979
607,0.0070508,0.0036979
608,0.0010072,0.0036979
609,0.0060428,0.0036979
610,0.0070508,0.0036979
611,0.0080574,0.0036979
612,0.0050359,0.0073959
613,0.008057,0.0036979
614,0.008057,0.0036979
615,0.0060432,0.0036979
616,0.0120853,0.0036979
617,0.0090639,0.0036979
618,0.0130922,0.0073959
619,0.0060424,0.0061634
620,0.0100711,0.0086288
621,0.0140998,0.0086288
622,0.0120857,0.0086288
623,0.0040283,0.0160251
624,0.0060428,0.0061634
625,0.0120849,0.0110942
626,0.0100711,0.0036979
627,0.0120849,0.0110939
628,0.0120849,0.0073959
629,0.0100708,0.0073959
630,0.0070508,0.0036979
631,0.0070501,0.0073959
632,0.0020145,0.0073959
633,0.0080566,0.0036979
634,0.0060436,0.0036979
635,0.0090639,0.0036979
636,0.0090639,0.0036979
637,0.004029,0.0036979
638,0.0020145,0.0036979
639,0.0060436,0.0036979
640,0.0050363,0.0036979
641,0.0040283,0.0073959
642,0.0120849,0.0036979
643,0.0060428,0.0055469
644,0.0080566,0.0036979
645,0.0100711,0.0073959
646,0.0100708,0.0110939
647,0.0100711,0.0055469
648,0.0100711,0.0036979
649,0.0080577,0.0036979
650,0.0040287,0.0080127
651,0.0060436,0.0061637
652,0.004029,0.0061637
653,0.0050363,0.0061637
654,0.0020145,0.0061637
655,0.0050363,0.0098617
656,0.004029,0.0061637
657,0.0100719,0.0061637
658,0.0030218,0.0080127
659,0.0020145,0.0080127
660,0.008057,0.0061637
661,0.0020141,0.0067798
662,0.008057,0.0049308
663,0.0090644,0.008012
664,0.0070499,0.006163
665,0.0070499,0.0036979
666,0.0120857,0.0092449
667,0.0120857,0.0098609
668,0.0060428,0.0036979
669,0.0030212,0.0067798
670,0.0020141,0.0061637
671,0.0040283,0.0160255
672,0.0,0.0067798
673,0.0030214,0.0067798
674,0.0050359,0.0098617
675,0.0070505,0.0061637
676,0.0010072,0.0129436
677,0.0060428,0.0067798
678,0.0030218,0.0098617
679,0.0030214,0.0098617
680,0.0040283,0.0067798
681,0.0020141,0.0036979
682,0.0060424,0.0036979
683,0.0050354,0.0036979
684,0.0040288,0.0067798
685,0.0050359,0.0098617
686,0.0030212,0.0067798
687,0.0120857,0.0055469
688,0.0070499,0.0012329
689,0.0090644,0.006163
690,0.0141002,0.0110939
691,0.0120861,0.0049308
692,0.0090641,0.0036979
693,0.0020141,0.0055469
694,0.0040283,0.0055469
695,0.0120853,0.0049308
696,0.0040283,0.0073966
697,0.0,0.0055469
698,0.0060432,0.0073959
699,0.0070501,0.0067798
700,0.0060428,0.0061637
701,0.0080574,0.0061637
702,0.0120853,0.0061637
703,0.0100711,0.0061637
704,0.0140998,0.0061637
705,0.0070505,0.0061637
706,0.0090642,0.0098617
707,0.0040287,0.0098617
708,0.004029,0.0160255
709,0.0100715,0.0061637
710,0.0060428,0.0061637
711,0.0040283,0.0061637
712,0.0060428,0.0061637
713,0.0060428,0.0080127
714,0.0070497,0.0098617
715,0.0060428,0.0055469
716,0.0040287,0.0073959
717,0.0060436,0.0036979
718,0.0080574,0.0036979
719,0.0080574,0.0036979
720,0.0060436,0.0036979
721,0.0030218,0.0036979
722,0.0030218,0.0036979
723,0.0060428,0.0036979
724,0.0070501,0.0036979
725,0.0030214,0.0055469
726,0.0140998,0.0055469
727,0.0020141,0.0036979
728,0.0120853,0.0036979
729,0.0070501,0.0092449
730,0.0080574,0.0055469
731,0.0050355,0.0055469
732,0.008057,0.0073959
733,0.0120861,0.0036979
734,0.008057,0.0092449
735,0.0100715,0.0036979
736,0.0020145,0.0036979
737,0.0030218,0.0036979
738,0.0020145,0.0036979
739,0.0110792,0.0036979
740,0.0090646,0.0036979
741,0.004029,0.0036979
742,0.0090646,0.0036979
743,0.0080577,0.0055469
744,0.0100711,0.0036979
745,0.0100708,0.0073959
746,0.0060424,0.0036979
747,0.0100711,0.0036979
748,0.0151063,0.0036979
749,0.0010072,0.0055469
750,0.004029,0.0036979
751,0.0050363,0.0036979
752,0.0,0.0018489
753,0.008057,0.0036979
754,0.0120857,0.0036979
755,0.0100719,0.0036979
756,0.0050363,0.0117107
757,0.0010072,0.0061637
758,0.0140998,0.0061637
759,0.0070505,0.0061637
760,0.0050363,0.0080127
761,0.0140998,0.0036979
762,0.0181278,0.0036979
763,0.0140998,0.0036979
764,0.0060436,0.0036979
765,0.0060432,0.0055469
766,0.0140995,0.0073959
767,0.0120857,0.0073959
768,0.0080566,0.0073959
769,0.0010072,0.0055469
770,0.0060436,0.0073959
771,0.0070501,0.0055469
772,0.0120857,0.0036979
773,0.0030218,0.0036979
774,0.0130926,0.0055469
775,0.004029,0.0036979
776,0.0090646,0.0036979
777,0.0050355,0.0098617
778,0.0100711,0.0098617
779,0.0140998,0.0036979
780,0.0080566,0.0036979
781,0.0070505,0.0036979
782,0.0130929,0.0055469
783,0.0080566,0.0073959
784,0.0070505,0.0036979
785,0.0100715,0.0036979
786,0.0070497,0.0036979
787,0.0090646,0.0036979
788,0.0130929,0.0036979
789,0.0161132,0.0036979
790,0.0090646,0.0055469
791,0.0100719,0.0073959
792,0.0040287,0.0110939
793,0.0201416,0.0036979
794,0.0100708,0.0061634
795,0.0080566,0.0086288
796,0.008057,0.0049308
797,0.0120849,0.0135597
798,0.0120849,0.0049308
799,0.0040283,0.0049308
800,0.0040283,0.0049308
801,0.0040283,0.0086288
802,0.0120857,0.0086288
803,0.0060428,0.0086288
804,0.0080566,0.0086288
805,0.0080574,0.0086288
806,0.0030218,0.0049308
807,0.0070505,0.0067798
808,0.0060424,0.0067798
809,0.0161136,0.0049308
810,0.0060424,0.0061634
811,0.0161136,0.0036979
812,0.0080566,0.0073959
813,0.0020145,0.0055469
814,0.0080581,0.0036979
815,0.0030218,0.0036979
816,0.0100711,0.0036979
817,0.004029,0.0036979
818,0.0090646,0.0036979
819,0.0060436,0.0073959
820,0.0050363,0.0073959
821,0.0110784,0.0055469
822,0.0060432,0.0073959
823,0.0140995,0.0073959
824,0.0140995,0.0036979
825,0.0140998,0.0036979
826,0.0100708,0.0036979
827,0.0020141,0.0061634
828,0.0100708,0.0086288
829,0.0120849,0.0049308
830,0.0100711,0.0049308
831,0.0140995,0.0067798
832,0.0040283,0.0055469
833,0.0100719,0.004314
834,0.0050355,0.0055461
835,0.0080574,0.006779
836,0.0050357,0.0098613
837,0.0060432,0.0092445
838,0.0040287,0.0030811
839,0.001007,0.006163
840,0.0050355,0.0043148
841,0.0110784,0.0036979
842,0.0030216,0.0049308
843,0.0040283,0.0049308
844,0.0060424,0.0061637
845,0.0040283,0.0055477
846,0.0050357,0.0036987
847,0.0020141,0.0092449
848,0.0060432,0.0104778
849,0.0080574,0.0061637
850,0.0030212,0.0110939
851,0.0040285,0.0036987
852,0.0060426,0.0036987
853,0.0020141,0.0036987
854,0.0060432,0.0110946
855,0.0090637,0.0067798
856,0.0080574,0.0092449
857,0.0060432,0.0061622
858,0.004029,0.004314
859,0.0060432,0.0092449
860,0.004029,0.004314
861,0.0060436,0.004314
862,0.0060428,0.0049301
863,0.0040283,0.006779
864,0.0060428,0.0067794
865,0.0060428,0.0092453
866,0.0050357,0.0055469
867,0.008057,0.0073959
868,0.0060426,0.0086288
869,0.0060426,0.0061637
870,0.0060424,0.0073959
871,0.0100715,0.0036979
872,0.0020141,0.0036979
873,0.0020141,0.0073959
874,0.0020143,0.0036979
875,0.006043,0.0036979
876,0.0080572,0.0036979
877,0.0080574,0.0036979
878,0.0141002,0.0061634
879,0.0100717,0.0086288
880,0.0100715,0.0184906
881,0.0120859,0.0073959
882,0.0100717,0.0129428
883,0.0,0.0067798
884,0.0080566,0.0073963
885,0.0040285,0.0049308
886,0.0100715,0.0036979
887,0.006043,0.0036979
888,0.0020141,0.0073963
889,0.0080566,0.0098617
890,0.0060428,0.0086292
891,0.0030212,0.0036979
892,0.0050357,0.0086288
893,0.0060428,0.0061637
894,0.0020141,0.0036979
895,0.0020143,0.0036979
896,0.0100713,0.0086288
897,0.0080572,0.0055469
898,0.0100715,0.0036979
899,0.0100713,0.0055469
900,0.0120859,0.0110939
901,0.0060428,0.0073959
902,0.0070501,0.0110939
903,0.0050357,0.0055469
904,0.0020141,0.0055469
905,0.0120859,0.0055469
906,0.0020143,0.0055469
907,0.0040285,0.0073959
908,0.0100717,0.0073959
909,0.0100715,0.0073959
910,0.0100715,0.0036979
911,0.0090644,0.0073959
912,0.0020141,0.0080127
913,0.0060428,0.0049308
914,0.0060432,0.0098609
915,0.0110792,0.0080112
916,0.0010072,0.0080127
917,0.0060432,0.012326
918,0.0060432,0.006163
919,0.0060428,0.0098609
920,0.0040287,0.0092453
921,0.0030216,0.0104782
922,0.0030212,0.0049308
923,0.0050363,0.005548
924,0.0050359,0.0080123
925,0.0030216,0.0073966
926,0.0060428,0.0092449
927,0.0060428,0.0073966
928,0.0050354,0.0024654
929,0.0110788,0.0049316
930,0.0080574,0.0036987
931,0.0040283,0.0110954
932,0.008057,0.0055473
933,0.0100708,0.0110942
934,0.0050355,0.0036979
935,0.0090646,0.0086296
936,0.0080574,0.0049308
937,0.0070501,0.0024654
938,0.0050363,0.0061641
939,0.0060436,0.0073966
940,0.0070501,0.0073966
941,0.0130922,0.0073966
942,0.0080566,0.0110946
943,0.0080566,0.0055477
944,0.0040283,0.0055477
945,0.0140991,0.0073966
946,0.0140995,0.0073966
947,0.008057,0.0110946
948,0.0060428,0.0073966
949,0.0080566,0.0055477
950,0.0080566,0.0055477
951,0.0080566,0.0073966
952,0.0120849,0.0067794
953,0.0120853,0.0067794
954,0.0080574,0.0067794
955,0.0040287,0.0098609
956,0.0080566,0.0098609
957,0.0090646,0.006163
958,0.0070508,0.0073955
959,0.0080574,0.0049304
960,0.0040283,0.0067794
961,0.0080566,0.0110946
962,0.0070501,0.0067794
963,0.0040287,0.0147914
964,0.0020145,0.0049304
965,0.0040287,0.0141754
966,0.0030216,0.0086296
967,0.0070507,0.0061645
968,0.0070505,0.0049308
969,0.0080574,0.0073974
970,0.0030218,0.0024658
971,0.0020145,0.0036987
972,0.004029,0.0098632
973,0.0020145,0.0123275
974,0.0080574,0.0055477
975,0.0060428,0.0135604
976,0.0060432,0.0092464
977,0.0050363,0.0049316
978,0.0020145,0.0036987
979,0.0110784,0.0080123
980,0.0070508,0.006163
981,0.004029,0.006163
982,0.0090639,0.006163
983,0.0090639,0.006163
984,0.0060428,0.006163
985,0.0040283,0.012326
986,0.0120849,0.006163
987,0.008057,0.0098609
988,0.008057,0.0098609
989,0.0100711,0.006163
990,0.0100711,0.0080123
991,0.0080566,0.0117111
992,0.0140995,0.006163
993,0.0060424,0.0098609
994,0.0140995,0.006163
995,0.008057,0.006163
996,0.0080566,0.006163
997,0.0120853,0.006163
998,0.0060428,0.006163
999,0.0100711,0.0080123
1000,0.0100711,0.0135604
1001,0.0040287,0.0080123
1002,0.0120853,0.0080123
1003,0.0040287,0.0098617
1004,0.008057,0.0098617
1005,0.0020145,0.0117111
1006,0.0020145,0.006163
1007,0.004029,0.006163
1008,0.0080574,0.006163
1009,0.0020145,0.006163
1010,0.0080574,0.0080123
1011,0.0080574,0.0098617
1012,0.004029,0.0036987
1013,0.0060436,0.0073974
1014,0.0120857,0.0080123
1015,0.004029,0.006163
1016,0.0070501,0.006163
1017,0.0090639,0.006163
1018,0.0120864,0.0098609
1019,0.004029,0.006163
1020,0.0040283,0.0080123
1021,0.0060424,0.0036987
1022,0.0040283,0.0055477
1023,0.0120853,0.0073966
1024,0.0080574,0.0055477
1025,0.0120857,0.0036987
1026,0.0060428,0.0036987
1027,0.0100711,0.0036987
1028,0.0100715,0.0036987
1029,0.008057,0.0055477
1030,0.004029,0.0073966
1031,0.004029,0.0098621
1032,0.0100711,0.0086288
1033,0.008057,0.0067798
1034,0.0040283,0.0036979
1035,0.0030218,0.0055469
1036,0.0070501,0.0080127
1037,0.0060428,0.0036979
1038,0.004029,0.0036979
1039,0.0130929,0.0073959
1040,0.0070501,0.0104778
1041,0.0010072,0.0049308
1042,0.0090639,0.0049308
1043,0.0080566,0.0049308
1044,0.016114,0.0049308
1045,0.0161136,0.0049308
1046,0.0100711,0.0049308
1047,0.0120853,0.0049308
1048,0.0020145,0.0067798
1049,0.0020143,0.0036979
1050,0.0100717,0.0036979
1051,0.0080574,0.0086288
1052,0.0080566,0.000616
1053,0.0060428,0.0018489
1054,0.0140995,0.0036979
1055,0.0151067,0.0036979
1056,0.0100711,0.0086288
1057,0.0050359,0.0067798
1058,0.0140995,0.0049308
1059,0.0100708,0.0086288
1060,0.0100708,0.0049308
1061,0.008057,0.0049308
1062,0.0090639,0.0018489
1063,0.0090646,0.0086288
1064,0.0060428,0.0055469
1065,0.0060428,0.0086288
1066,0.0060428,0.0036979
1067,0.0070501,0.0049308
1068,0.0060436,0.0043144
1069,0.0030218,0.0049304
1070,0.0030218,0.0036979
1071,0.0080574,0.0092449
1072,0.0130922,0.0036979
1073,0.0060428,0.0080123
1074,0.0080574,0.0030815
1075,0.0060428,0.0061637
1076,0.0010072,0.0086288
1077,0.0020145,0.006163
1078,0.004029,0.0036979
1079,0.004029,0.0049301
1080,0.0070508,0.0055461
1081,0.0100711,0.0036979
1082,0.004029,0.0036979
1083,0.0080581,0.0049301
