epoch,temp,humid
276,0.0100711,0.0141757
277,0.0171211,0.0104778
278,0.0070499,0.0036979
279,0.008057,0.0191074
280,0.0181285,0.0086288
281,0.0201427,0.0049308
282,0.0120857,0.0055469
283,0.0070499,0.0141765
284,0.0151069,0.0098613
285,0.008057,0.0080123
286,0.008057,0.0080127
287,0.0110782,0.0135597
288,0.0050354,0.0129432
289,0.0050354,0.0184906
290,0.0040283,0.0221881
291,0.0110782,0.0166416
292,0.0070499,0.0123268
293,0.0090637,0.0117107
294,0.0040283,0.0080127
295,0.0020141,0.0073959
296,0.0140995,0.0055469
297,0.0050354,0.0073959
298,0.0060424,0.0098617
299,0.0070495,0.0178741
300,0.0020141,0.0123271
301,0.0090637,0.0166416
302,0.0040283,0.0092449
303,0.0060424,0.0110946
304,0.0120853,0.0036979
305,0.0050354,0.0036979
306,0.0100711,0.0129436
307,0.0030212,0.0018489
308,0.0060424,0.0160255
309,0.0060424,0.0061634
310,0.0040283,0.0036979
311,0.0040283,0.0043144
312,0.0050354,0.0104785
313,0.0080566,0.0123268
314,0.0050354,0.006163
315,0.0070495,0.0104785
316,0.0030212,0.0049308
317,0.0060424,0.0203403
318,0.0030212,0.0123268
319,0.0040283,0.006779
320,0.0070495,0.0104782
321,0.0060424,0.0117107
322,0.0020141,0.007397
323,0.0070499,0.0209556
324,0.0020141,0.0110935
325,0.0040283,0.0117099
326,0.0040285,0.0172584
327,0.008057,0.0086299
328,0.0080572,0.0036979
329,0.0040283,0.0092453
330,0.0120859,0.0073959
331,0.0100715,0.0141765
332,0.0040285,0.0147926
333,0.0120861,0.0092456
334,0.0020141,0.0178737
335,0.0040283,0.0215721
336,0.0040283,0.0160255
337,0.0060424,0.0178741
338,0.0020141,0.0203392
339,0.0020141,0.0086292
340,0.0090641,0.0308177
341,0.0050357,0.0166416
342,0.0020141,0.0098617
343,0.0100715,0.0141757
344,0.0141002,0.0098613
345,0.0060428,0.0184909
346,0.0120861,0.0104778
347,0.0100713,0.0104778
348,0.0060428,0.0117103
349,0.0090644,0.0073959
350,0.0151075,0.0098609
351,0.0080574,0.0055469
352,0.0110788,0.0055469
353,0.0090644,0.0055477
354,0.0110786,0.0092468
355,0.0171215,0.0160251
356,0.0120861,0.0086288
357,0.008057,0.0203395
358,0.0120857,0.0117103
359,0.0080574,0.0129432
360,0.0100715,0.0110939
361,0.0120857,0.0221885
362,0.0070499,0.0289684
363,0.008057,0.0308174
364,0.0140998,0.0092449
365,0.0130924,0.0117107
366,0.0050354,0.0073959
367,0.0090641,0.0326667
368,0.0060424,0.0166416
369,0.0070499,0.0117103
370,0.0030212,0.0147926
371,0.0030212,0.0166416
372,0.0020141,0.0271198
373,0.0020141,0.0117103
374,0.0040283,0.0326663
375,0.0100711,0.02527
376,0.0060428,0.0166416
377,0.0020141,0.0160255
378,0.0020141,0.0080123
379,0.0060424,0.0283523
380,0.0110782,0.0191066
381,0.0050354,0.0117107
382,0.0,0.0265029
383,0.0040283,0.0166416
384,0.0040283,0.0061634
385,0.0120853,0.0080127
386,0.0060424,0.0092456
387,0.0060424,0.0123268
388,0.0070495,0.0110946
389,0.0040283,0.0332828
390,0.0020141,0.0184902
391,0.0090637,0.0166416
392,0.0050354,0.0055469
393,0.0040283,0.0141765
394,0.0040283,0.0067798
395,0.0060424,0.0104778
396,0.0060424,0.0036979
397,0.0040283,0.0055469
398,0.008057,0.0049308
399,0.0060424,0.0104778
400,0.0030212,0.0055469
401,0.0040283,0.0080127
402,0.0090641,0.0030818
403,0.0140998,0.0184902
404,0.0020141,0.0080127
405,0.0060428,0.0104782
406,0.0060428,0.0110939
407,0.008057,0.0092449
408,0.0040283,0.0073959
409,0.008057,0.0117107
410,0.0040283,0.019107
411,0.0040285,0.0104782
412,0.0080572,0.0073959
413,0.0040283,0.0
414,0.0140998,0.0080127
415,0.0080572,0.0080127
416,0.0100713,0.0098613
417,0.008057,0.0061634
418,0.0120855,0.0080127
419,0.0120861,0.0061637
420,0.0100717,0.0067798
421,0.0100715,0.0036979
422,0.0020143,0.0067798
423,0.0141,0.0018489
424,0.0060428,0.0018489
425,0.0080574,0.0160251
426,0.0080574,0.017258
427,0.0040285,0.0160251
428,0.0100717,0.0080123
429,0.0161148,0.0036979
430,0.0040287,0.0092449
431,0.0080572,0.0073959
432,0.0120861,0.0061637
433,0.0120861,0.0080127
434,0.0080574,0.0135597
435,0.0040287,0.0061634
436,0.0080574,0.0080127
437,0.0090644,0.0104782
438,0.0070499,0.0117107
439,0.0020141,0.0314334
440,0.0050354,0.0141757
441,0.0060424,0.0104782
442,0.0040283,0.022805
443,0.0020141,0.0110942
444,0.0060424,0.0080127
445,0.0070495,0.0098613
446,0.0070495,0.0055469
447,0.0050354,0.0073959
448,0.008057,0.0055469
449,0.0050354,0.0036979
450,0.0090641,0.0055469
451,0.0050357,0.0055469
452,0.0050354,0.0073959
453,0.0090641,0.0098613
454,0.0090641,0.0117103
455,0.0070495,0.0080123
456,0.0090644,0.0043144
457,0.0080572,0.0055469
458,0.0020143,0.0073959
459,0.0020141,0.0098617
460,0.0070499,0.0080127
461,0.0100711,0.0061637
462,0.008057,0.0061637
463,0.0110782,0.0061637
464,0.0110786,0.0080127
465,0.0050354,0.0073959
466,0.0090641,0.0129428
467,0.0060424,0.0092449
468,0.0151069,0.0098617
469,0.001007,0.0080127
470,0.0070495,0.0061637
471,0.0050357,0.0061637
472,0.008057,0.0061637
473,0.0140998,0.0061637
474,0.0040283,0.0061637
475,0.0040283,0.0061637
476,0.0020141,0.0061637
477,0.0020141,0.0061637
478,0.0120859,0.0061637
479,0.0100713,0.0061637
480,0.0060428,0.0061637
481,0.0020141,0.0098617
482,0.0100711,0.0061637
483,0.0040285,0.0080127
484,0.0080572,0.0135597
485,0.0070499,0.0098613
486,0.0110786,0.0092453
487,0.0080568,0.0073959
488,0.008057,0.0018489
489,0.0040285,0.0036979
490,0.0060428,0.0036979
491,0.0080574,0.0080127
492,0.0020141,0.0104778
493,0.0040283,0.0098613
494,0.0070499,0.0055473
495,0.0050357,0.0098617
496,0.0040283,0.0055469
497,0.0141002,0.0117107
498,0.008057,0.0117107
499,0.0020141,0.0080127
500,0.008057,0.0061637
501,0.0030212,0.0123275
502,0.008057,0.0061637
503,0.0030212,0.0061637
504,0.0100711,0.0117107
505,0.0120859,0.0061634
506,0.0100715,0.0098617
507,0.0120861,0.0154094
508,0.0120861,0.0135597
509,0.0100715,0.0098613
510,0.008057,0.0055469
511,0.0120861,0.0363643
512,0.0080572,0.0246543
513,0.0120861,0.0098617
514,0.0080574,0.0092449
515,0.0080572,0.0024654
516,0.0060428,0.0043144
517,0.0120861,0.0018489
518,0.0040287,0.0036979
519,0.0080574,0.0098617
520,0.008057,0.0036979
521,0.0080574,0.0098613
522,0.0060428,0.0098613
523,0.0080574,0.0086288
524,0.0040287,0.0110939
525,0.0080572,0.0036979
526,0.0100717,0.0036979
527,0.0120857,0.0098617
528,0.0080572,0.0036979
529,0.0070497,0.0098617
530,0.0110788,0.0080127
531,0.0020143,0.0061637
532,0.0060428,0.0061637
533,0.0120861,0.0061637
534,0.0161146,0.0061637
535,0.0120859,0.0061637
536,0.0080574,0.0098617
537,0.0080574,0.0092449
538,0.0040287,0.0036979
539,0.0040283,0.0104785
540,0.0020141,0.0061637
541,0.0050357,0.0080127
542,0.0070495,0.0098617
543,0.0040287,0.0080127
544,0.0120861,0.0061637
545,0.0040287,0.0061637
546,0.0120859,0.0061637
547,0.0080574,0.0061637
548,0.0040285,0.0061637
549,0.0141002,0.0061637
550,0.0080574,0.0061637
551,0.0080572,0.0098617
552,0.0020143,0.0061637
553,0.0120857,0.0061637
554,0.0100715,0.0080127
555,0.0060428,0.0073959
556,0.0090644,0.0098617
557,0.0120857,0.0036979
558,0.008057,0.0036979
559,0.0030212,0.0036979
560,0.0020141,0.0098617
561,0.0080572,0.0036979
562,0.006043,0.0036979
563,0.0100715,0.0036979
564,0.008057,0.0036979
565,0.0040283,0.0036979
566,0.0060428,0.0036979
567,0.0100711,0.0036979
568,0.0070499,0.0055469
569,0.0070499,0.0073959
570,0.0050357,0.0073959
571,0.0070495,0.0092449
572,0.0100711,0.0092449
573,0.0090641,0.0073959
574,0.0120857,0.0073959
575,0.0040283,0.0110939
576,0.008057,0.0073959
577,0.0020141,0.0073959
578,0.0030212,0.0073959
579,0.0070499,0.0073959
580,0.0171215,0.0055469
581,0.008057,0.0036979
582,0.0050357,0.0049308
583,0.0060424,0.004314
584,0.0060424,0.0055469
585,0.0110786,0.0036979
586,0.0070499,0.0036979
587,0.0060424,0.0036979
588,0.0040283,0.0036979
589,0.0070499,0.0036979
590,0.001007,0.0036979
591,0.0030212,0.0036979
592,0.0040283,0.0036979
593,0.0100711,0.0036979
594,0.0030212,0.0036979
595,0.0060424,0.0036979
596,0.0070495,0.0073959
597,0.0030212,0.0135597
598,0.0050354,0.0098617
599,0.0100711,0.0098617
600,0.0070499,0.0036979
601,0.008057,0.0098617
602,0.0070495,0.0061637
603,0.0080566,0.0061637
604,0.0100711,0.0080127
605,0.0050354,0.0067798
606,0.0090641,0.0073966
607,0.0020143,0.0110946
608,0.0050363,0.0061637
609,0.009065,0.0049308
610,0.0090642,0.002465
611,0.0060424,0.0036979
612,0.0060424,0.0036979
613,0.0020141,0.0036979
614,0.0020141,0.0104785
615,0.0060428,0.0123275
616,0.0080574,0.006163
617,0.0050359,0.0129444
618,0.0050359,0.0080123
619,0.0080574,0.0043144
620,0.0020145,0.0061637
621,0.0050355,0.0117107
622,0.0070505,0.0117115
623,0.0050359,0.0184913
624,0.0060436,0.0036979
625,0.0070505,0.0036979
626,0.0030218,0.0080123
627,0.004029,0.012944
628,0.0100719,0.0067802
629,0.0070501,0.0086292
630,0.0050363,0.0117115
631,0.0050363,0.0061637
632,0.004029,0.0061637
633,0.0070501,0.0061637
634,0.0030218,0.0036979
635,0.0080577,0.0061637
636,0.0090646,0.0067798
637,0.0100719,0.0092456
638,0.0070508,0.0086296
639,0.0070505,0.0061637
640,0.0090646,0.0098617
641,0.0070505,0.0061637
642,0.0100715,0.0061637
643,0.0110788,0.0061637
644,0.0070501,0.0036979
645,0.004029,0.0061637
646,0.0120857,0.0036979
647,0.0020145,0.0061637
648,0.0141002,0.0067798
649,0.004029,0.0141773
650,0.004029,0.0012321
651,0.004029,0.0067802
652,0.0080574,0.0086284
653,0.004029,0.0061634
654,0.004029,0.0123268
655,0.004029,0.0067798
656,0.0120853,0.0098617
657,0.0120853,0.0117103
658,0.0100711,0.0080127
659,0.0040283,0.0117103
660,0.0140995,0.0055469
661,0.0080566,0.0061634
662,0.0100711,0.0351318
663,0.0060424,0.0283519
664,0.0080566,0.0363643
665,0.0060424,0.0166416
666,0.0100708,0.0160251
667,0.0080566,0.0104782
668,0.0060428,0.0061634
669,0.0080566,0.0055469
670,0.0,0.0067798
671,0.0100711,0.0166412
672,0.0060428,0.0160247
673,0.0020145,0.0154087
674,0.0020145,0.0117107
675,0.0030218,0.0123271
676,0.0050363,0.0141761
677,0.0060436,0.017258
678,0.0070508,0.0055477
679,0.0110788,0.0117103
680,0.0050363,0.024654
681,0.0040287,0.0104778
682,0.0080574,0.0184906
683,0.0070503,0.0043144
684,0.0040287,0.0055469
685,0.008057,0.0104778
686,0.0130928,0.0098613
687,0.0040283,0.0080123
688,0.001007,0.0092453
689,0.008057,0.0036979
690,0.0070499,0.0073959
691,0.0110782,0.0073959
692,0.0040283,0.0073959
693,0.006043,0.0043144
694,0.0070497,0.0141757
695,0.0050354,0.0061634
696,0.0060426,0.0073959
697,0.0120857,0.0055469
698,0.0120855,0.0073959
699,0.0050354,0.0086288
700,0.0020141,0.0036979
701,0.0020141,0.0160247
702,0.0030216,0.0147926
703,0.0040283,0.0326663
704,0.0080574,0.0456092
705,0.0060426,0.0332832
706,0.0080572,0.0086288
707,0.008057,0.0043144
708,0.0060424,0.0036979
709,0.0100715,0.0055469
710,0.0040283,0.0049308
711,0.0120857,0.0024654
712,0.0060428,0.0036979
713,0.0100715,0.0110939
714,0.0040283,0.0073959
715,0.0060424,0.0055469
716,0.0020141,0.0036979
717,0.0060426,0.0036979
718,0.0040285,0.0036979
719,0.0020141,0.0036979
720,0.0100711,0.0036979
721,0.0050354,0.0104778
722,0.0070499,0.0073959
723,0.0060428,0.0036979
724,0.0040283,0.0073959
725,0.0040283,0.0055469
726,0.008057,0.0135593
727,0.0040283,0.0043144
728,0.0060428,0.0123268
729,0.0040283,0.0055469
730,0.0040287,0.0055469
731,0.0110782,0.0117103
732,0.001007,0.0080123
733,0.0040285,0.0036979
734,0.008057,0.0154083
735,0.0080574,0.0061634
736,0.0120861,0.0080123
737,0.0100717,0.0067798
738,0.0100717,0.0098617
739,0.0080574,0.0098617
740,0.0100717,0.0073959
741,0.006043,0.0092449
742,0.0040287,0.0049308
743,0.006043,0.0086288
744,0.0020143,0.0104778
745,0.0100715,0.0172576
746,0.0120861,0.0098617
747,0.0080574,0.0036979
748,0.0100715,0.0098613
749,0.008057,0.0061634
750,0.0040287,0.0036979
751,0.0060428,0.0036979
752,0.0020141,0.0036979
753,0.008057,0.0086288
754,0.0030212,0.0061634
755,0.0040283,0.0252704
756,0.0090641,0.0394466
757,0.0050354,0.0129436
758,0.0100711,0.0036979
759,0.0050354,0.0055469
760,0.0070495,0.0073959
761,0.0110788,0.0055469
762,0.0110786,0.0203395
763,0.0020141,0.020956
764,0.0040287,0.0178741
765,0.0060436,0.0184909
766,0.0050363,0.0123271
767,0.0020145,0.0080123
768,0.0,0.0073959
769,0.0140991,0.0123271
770,0.0040287,0.0049308
771,0.0080566,0.0061634
772,0.0070505,0.006163
773,0.0020145,0.008628
774,0.0040283,0.008012
775,0.0040287,0.0043144
776,0.0040283,0.0117111
777,0.0020141,0.0154087
778,0.0040283,0.0080123
779,0.0070505,0.0067794
780,0.008057,0.0036979
781,0.0161132,0.0086288
782,0.0080566,0.0098613
783,0.0080566,0.0061634
784,0.0030218,0.0098613
785,0.0050363,0.0043144
786,0.0050359,0.0036979
787,0.0070505,0.0080123
788,0.0050355,0.0024654
789,0.0070499,0.0055469
790,0.0060428,0.0178737
791,0.0070499,0.0080123
792,0.0050354,0.0073959
793,0.0060428,0.0073959
794,0.0100715,0.0067798
795,0.0060426,0.0049308
796,0.0080572,0.0104778
797,0.0080574,0.0234218
798,0.0120861,0.0135593
799,0.0141,0.0036979
800,0.0120861,0.0055469
801,0.0120861,0.0036979
802,0.0060428,0.0073959
803,0.0060428,0.0055469
804,0.0050357,0.0061634
805,0.0070499,0.0086288
806,0.0030212,0.0049308
807,0.0110782,0.0061634
808,0.0070499,0.0117111
809,0.0060428,0.0055469
810,0.0090641,0.0221885
811,0.0050354,0.0086292
812,0.0060428,0.0036979
813,0.0040283,0.0073959
814,0.008057,0.0073959
815,0.0060424,0.0073959
816,0.0080568,0.0055469
817,0.0100713,0.0055469
818,0.0040283,0.0073959
819,0.0040285,0.0110939
820,0.0080568,0.0073959
821,0.0100715,0.0117103
822,0.0060424,0.0043144
823,0.0040285,0.0073959
824,0.0060426,0.0055469
825,0.0080566,0.0043144
826,0.0080572,0.0049308
827,0.0060426,0.0160251
828,0.0020141,0.0123271
829,0.0060428,0.0098613
830,0.0040283,0.0036987
831,0.0100715,0.0049308
832,0.0120859,0.005548
833,0.0100717,0.0036979
834,0.0060426,0.0036979
835,0.0020143,0.0036979
836,0.0141002,0.0086288
837,0.0100715,0.0055469
838,0.008057,0.0104778
839,0.0060428,0.0086288
840,0.0060428,0.0036979
841,0.0120857,0.0080127
842,0.0080574,0.002465
843,0.0080572,0.0160251
844,0.0080572,0.0104778
845,0.0181287,0.0277355
846,0.0080574,0.0110939
847,0.0161148,0.0166416
848,0.0181289,0.0067794
849,0.0120861,0.0086288
850,0.0080574,0.0098609
851,0.0080572,0.0049301
852,0.0060428,0.0172573
853,0.006043,0.0141757
854,0.0100713,0.009246
855,0.0040287,0.0086288
856,0.0120857,0.0117095
857,0.0080572,0.0092449
858,0.0080574,0.0055469
859,0.0120857,0.0104778
860,0.0120861,0.0055469
861,0.006043,0.0104778
862,0.0181291,0.0092449
863,0.0120859,0.0080135
864,0.006043,0.0129432
865,0.0080574,0.0098613
866,0.0100715,0.0141754
867,0.0040287,0.0147922
868,0.0080574,0.0104782
869,0.0,0.0067798
870,0.008057,0.0154083
871,0.0060428,0.0110942
872,0.0070499,0.0067794
873,0.0100711,0.0104774
874,0.008057,0.0067794
875,0.0050354,0.0080116
876,0.0030212,0.0067802
877,0.0090644,0.0061637
878,0.0100715,0.0098625
879,0.0120857,0.0110946
880,0.0060428,0.0098625
881,0.0130928,0.0104778
882,0.0110782,0.0080127
883,0.008057,0.0104793
884,0.0060428,0.0110954
885,0.008057,0.0098632
886,0.0060428,0.0080135
887,0.006043,0.0061637
888,0.0040287,0.0067806
889,0.0070501,0.0092445
890,0.0090641,0.012326
891,0.0120861,0.0067794
892,0.0060428,0.0104774
893,0.0120861,0.0129432
894,0.0100717,0.0067794
895,0.0141,0.0067794
896,0.0080574,0.0086284
897,0.0100715,0.0080112
898,0.0090644,0.012326
899,0.0050357,0.0061637
900,0.0060428,0.0073966
901,0.0100715,0.0049308
902,0.0141002,0.0036979
903,0.0060428,0.0086296
904,0.0100715,0.0086296
905,0.0070499,0.0086296
906,0.0090641,0.0086296
907,0.0050357,0.0073966
908,0.0090644,0.0049308
909,0.0120861,0.0049308
910,0.0040287,0.0073966
911,0.0100715,0.0117107
912,0.0090644,0.0055469
913,0.0130928,0.0049308
914,0.0060428,0.0098625
915,0.0050357,0.0123283
916,0.0050357,0.011095
917,0.0100715,0.0049316
918,0.0060428,0.0123279
919,0.0100715,0.0098625
920,0.0120861,0.0086296
921,0.008057,0.0067802
922,0.0100715,0.0129432
923,0.0141004,0.0049301
924,0.0060428,0.0104774
925,0.0020143,0.0123264
926,0.001007,0.0104785
927,0.0040283,0.0098625
928,0.0030212,0.0073966
929,0.0070499,0.0135612
930,0.0100711,0.0110954
931,0.0060424,0.0098625
932,0.0050354,0.0147941
933,0.001007,0.0178745
934,0.0070495,0.0147918
935,0.008057,0.0073963
936,0.0070499,0.0154083
937,0.008057,0.0080131
938,0.008057,0.0147922
939,0.0120853,0.0092456
940,0.0050357,0.016027
941,0.0040287,0.0061641
942,0.0030212,0.005548
943,0.0040283,0.0067798
944,0.008057,0.0086296
945,0.0050354,0.0098625
946,0.0030212,0.0098617
947,0.0030212,0.0073966
948,0.0070495,0.0086296
949,0.0040283,0.0061637
950,0.0050354,0.0073959
951,0.0050354,0.0073959
952,0.0050354,0.0073959
953,0.0080566,0.0073959
954,0.0060424,0.0061637
955,0.0080566,0.0036979
956,0.0070495,0.0036979
957,0.0050354,0.0049308
958,0.0100711,0.0036979
959,0.0050354,0.0073959
960,0.0060424,0.0055469
961,0.0070499,0.0055469
962,0.0040283,0.0080127
963,0.0060424,0.0073959
964,0.0040283,0.0055469
965,0.0050357,0.0036979
966,0.001007,0.0036979
967,0.0080566,0.0092449
968,0.0020141,0.0018489
969,0.0040283,0.0073959
970,0.0040283,0.0036979
971,0.0080572,0.0092449
972,0.0120859,0.0073959
973,0.0030212,0.0036979
974,0.0020141,0.0036979
975,0.0070499,0.0036979
976,0.0050354,0.0036979
977,0.0050357,0.0036979
978,0.0100715,0.0036979
979,0.0060428,0.0086288
980,0.0040285,0.0061634
981,0.0080574,0.0098617
982,0.0161144,0.0049308
983,0.0120861,0.0049308
984,0.0161148,0.0049308
985,0.0100713,0.0049308
986,0.006043,0.0049308
987,0.0040287,0.0067798
988,0.0110786,0.0086288
989,0.0090644,0.0018493
990,0.0120859,0.0055473
991,0.0040287,0.0036979
992,0.0050355,0.0036979
993,0.0070499,0.0073966
994,0.0060428,0.0036979
995,0.0090641,0.0055473
996,0.0100711,0.0073966
997,0.0140998,0.0061637
998,0.0060428,0.0036987
999,0.0080566,0.0073951
1000,0.008057,0.0061637
1001,0.008057,0.0061637
1002,0.0050354,0.0036987
1003,0.0110786,0.0036987
1004,0.0120857,0.0036987
1005,0.0090641,0.0036987
1006,0.0100715,0.0036987
1007,0.0050357,0.0036987
1008,0.0090641,0.0036987
1009,0.008057,0.0036987
1010,0.0110786,0.0036987
1011,0.0060428,0.0086288
1012,0.0140998,0.0080131
1013,0.0130929,0.0067794
1014,0.0141002,0.0061637
1015,0.0100715,0.0061637
1016,0.006043,0.0086288
1017,0.008057,0.0067794
1018,0.0070499,0.0067794
1019,0.0120857,0.0086288
1020,0.0120857,0.0049301
1021,0.0060428,0.0049301
1022,0.0130926,0.0049301
1023,0.0030214,0.0049301
1024,0.0060428,0.0067794
1025,0.008057,0.0086288
1026,0.0020141,0.0086288
1027,0.0020145,0.0086288
1028,0.0020141,0.0036987
1029,0.0100711,0.0036987
1030,0.0020141,0.0036987
1031,0.0050359,0.0036987
1032,0.0050359,0.0086288
1033,0.0060424,0.0036987
1034,0.0020141,0.0036987
1035,0.0080574,0.0036987
1036,0.0020141,0.0061641
1037,0.008057,0.0018489
1038,0.0080577,0.0092449
1039,0.0,0.0067798
1040,0.0050355,0.0055469
1041,0.0050363,0.0073959
1042,0.0050363,0.0258865
1043,0.0020145,0.0166416
1044,0.0060436,0.0086288
1045,0.0090646,0.0073959
1046,0.0010072,0.0055469
1047,0.0070508,0.0036979
1048,0.0010072,0.0018489
1049,0.0020145,0.0055469
1050,0.0020145,0.0067798
1051,0.004029,0.0055469
1052,0.004029,0.0036979
1053,0.0020145,0.0018489
1054,0.0050363,0.0086288
1055,0.0060428,0.0055469
1056,0.0020145,0.0036979
1057,0.0060436,0.0036979
1058,0.0,0.0036979
1059,0.0020145,0.0036979
1060,0.0040287,0.0092449
1061,0.004029,0.0197231
1062,0.0030218,0.0061634
1063,0.004029,0.0036979
1064,0.0070508,0.0098613
1065,0.0030214,0.0061634
1066,0.0060428,0.0036979
1067,0.0040283,0.0073959
1068,0.004029,0.0092449
1069,0.0060424,0.0018489
1070,0.0100715,0.0036979
1071,0.0020145,0.0073959
1072,0.0080574,0.0073959
1073,0.0040287,0.0036979
1074,0.0100708,0.0184906
1075,0.0100708,0.0104782
1076,0.008057,0.0141761
1077,0.0020145,0.0110946
1078,0.0060424,0.0258869
1079,0.0050359,0.0141757
1080,0.0010072,0.0080123
1081,0.0060428,0.0086292
1082,0.0020145,0.0055469
1083,0.004029,0.0055469
1084,0.0060428,0.0067798
1085,0.004029,0.0067798
1086,0.004029,0.0086288
1087,0.0060428,0.0049308
1088,0.0100715,0.0104778
1089,0.0100711,0.0086288
1090,0.0100719,0.0067798
1091,0.0020141,0.0049308
1092,0.0100711,0.0086288
1093,0.0140995,0.0104778
1094,0.0140998,0.0018489
1095,0.0040287,0.0067798
1096,0.0120853,0.0123268
1097,0.0100708,0.0067798
1098,0.0040287,0.017258
1099,0.0120857,0.0061637
1100,0.0100708,0.0166416
1101,0.0100708,0.0104782
1102,0.0100711,0.0036979
1103,0.0040283,0.0036979
1104,0.0050355,0.0061634
1105,0.0171205,0.0061634
1106,0.0120849,0.0184906
1107,0.0120849,0.0129428
1108,0.0100711,0.0061637
1109,0.0020145,0.022805
1110,0.0060428,0.0129432
1111,0.0070501,0.0098617
1112,0.0030218,0.0067798
1113,0.004029,0.0067798
1114,0.0060436,0.0098625
1115,0.0100719,0.0221885
1116,0.0130929,0.0147926
1117,0.004029,0.0061634
1118,0.0090652,0.0178741
1119,0.0070499,0.020956
1120,0.0080574,0.0203395
1121,0.0030218,0.0080127
1122,0.0070497,0.0252704
1123,0.0050361,0.0351322
1124,0.0050361,0.0110942
1125,0.004029,0.0036979
1126,0.0060436,0.0067798
1127,0.0080577,0.0061634
1128,0.0060432,0.0098613
1129,0.004029,0.0055469
1130,0.0080577,0.0067798
1131,0.0020145,0.0073959
1132,0.0040287,0.0061634
1133,0.0040287,0.0055469
1134,0.0030216,0.0055477
1135,0.0070495,0.0073966
1136,0.0050361,0.0098613
1137,0.0030216,0.0086288
1138,0.0050357,0.0086288
1139,0.0070499,0.0271194
1140,0.0020145,0.0203395
1141,0.0060428,0.0073959
1142,0.0040287,0.0043144
1143,0.0040287,0.0036979
1144,0.0060428,0.0092456
1145,0.0070505,0.0036987
1146,0.0010072,0.0055477
1147,0.0020145,0.0049308
1148,0.0040287,0.0073966
1149,0.0100715,0.0018489
1150,0.0060432,0.0117111
1151,0.0050357,0.0215721
1152,0.0040283,0.0129432
1153,0.0070499,0.0160255
1154,0.0060428,0.0086288
1155,0.0050357,0.0123268
1156,0.0050354,0.0018489
1157,0.0060428,0.0067798
1158,0.0030216,0.0067798
1159,0.0020141,0.0098617
1160,0.0020141,0.0092456
1161,0.0020141,0.0129436
1162,0.0080572,0.0110942
1163,0.0100713,0.0135597
1164,0.0040283,0.0117111
1165,0.0100711,0.0375972
1166,0.0020141,0.0160251
1167,0.0060428,0.0246543
1168,0.0120861,0.0400623
1169,0.0080574,0.022805
1170,0.008057,0.0338989
1171,0.0080572,0.0240375
1172,0.0040287,0.0092453
1173,0.0060428,0.0092453
1174,0.0080574,0.0585529
1175,0.0161148,0.0536224
1176,0.0100711,0.0523899
1177,0.0090641,0.0209556
1178,0.0090641,0.0302017
1179,0.0110786,0.0869052
1180,0.0130928,0.0499244
1181,0.0030212,0.0110946
1182,0.008057,0.0240375
1183,0.0020141,0.0462268
1184,0.0080566,0.030817
1185,0.0181278,0.0271194
1186,0.0060424,0.0215721
1187,0.0120849,0.0437606
1188,0.0140995,0.0166412
1189,0.0040283,0.0246543
1190,0.0120849,0.0061634
1191,0.0080566,0.0314338
1192,0.0100708,0.0234214
1193,0.0151062,0.0326667
1194,0.0050354,0.0043144
